2018-05-24 22:27:35,376 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:27:35,391 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory A:\javaP\Webservices\Restful\SimpleWebServiceMaven\src\test\resources
2018-05-24 22:28:12,695 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:28:12,731 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-05-24 22:28:12,733 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:28:12,741 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory A:\javaP\Webservices\Restful\SimpleWebServiceMaven\src\test\resources
2018-05-24 22:28:52,023 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:28:52,037 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-05-24 22:28:52,039 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:28:52,050 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory A:\javaP\Webservices\Restful\SimpleWebServiceMaven\src\test\resources
2018-05-24 22:29:06,924 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:29:06,945 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-05-24 22:29:06,947 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:29:06,963 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory A:\javaP\Webservices\Restful\SimpleWebServiceMaven\src\test\resources
2018-05-24 22:31:30,413 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:31:30,426 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-05-24 22:31:30,427 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:31:30,435 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory A:\javaP\Webservices\Restful\SimpleWebServiceMaven\src\test\resources
2018-05-24 22:31:52,712 [Worker-42] INFO  o.e.m.i.launch.MavenLaunchDelegate - A:\javaP\Webservices\Restful\SimpleWebServiceMaven
2018-05-24 22:31:52,713 [Worker-42] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-05-24 22:32:13,533 [Worker-48] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-05-24 22:32:14,383 [Worker-48] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ajay:SimpleWebServiceMaven:0.0.1-SNAPSHOT @ A:\javaP\Webservices\Restful\SimpleWebServiceMaven\pom.xml.
2018-05-24 22:32:15,769 [Worker-48] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SimpleWebServiceMaven/src/main/java
2018-05-24 22:32:15,770 [Worker-48] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /SimpleWebServiceMaven/src/main/resources
2018-05-24 22:32:15,771 [Worker-48] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SimpleWebServiceMaven/src/test/java
2018-05-24 22:32:16,856 [Worker-48] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for SimpleWebServiceMaven
2018-05-24 22:32:16,886 [Worker-48] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 3 sec
2018-05-24 22:32:17,792 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:32:17,875 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-05-24 22:32:17,909 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:32:17,924 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory A:\javaP\Webservices\Restful\SimpleWebServiceMaven\src\test\resources
2018-05-24 22:32:17,925 [Worker-46] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of SimpleWebServiceMaven
2018-05-24 22:32:17,925 [Worker-46] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for SimpleWebServiceMaven
2018-05-24 22:32:17,934 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:39:27,862 [Worker-45] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ajay:SimpleWebServiceMaven:0.0.1-SNAPSHOT @ A:\javaP\Webservices\Restful\SimpleWebServiceMaven\pom.xml.
2018-05-24 22:39:28,021 [Worker-45] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/jersey/jersey-server/1.1/jersey-server-1.1.pom
2018-05-24 22:39:28,032 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.jersey:jersey-server:jar:1.1 is missing, no dependency information available
2018-05-24 22:39:28,196 [Worker-45] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/jersey/jersey-server/1.1/jersey-server-1.1.jar
2018-05-24 22:39:28,240 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.jersey:jersey-server:jar:1.1 is missing, no dependency information available
2018-05-24 22:39:29,229 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-05-24 22:39:29,252 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
